"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24"
84,94.011134773056,188.618465280722,287.380872225142,63,21,48.269126436067,159,100,67.978415300604,61.6068669460698,64.8235126316949,106.174702519642,116.666067846228,92.9789211449221,109.387286718604,1,1,0,6.3856371678412,35.2113054640538,538.967282485767,0.379100486434064,0.465171076957274,0.671192869956533
100,104.2641777214,209.597103266171,304.863567396926,60,16,41.5083611741432,161,103,63.2522357790731,43.5789199983259,50.5556277464287,94.1132893379415,100.976206537685,99.7884193932362,94.3897074787044,0,0,0,69.737073681773,58.6768457219989,79.1418615200686,0.293677344076096,0.507615683406809,2.38938490414926
90,94.7776605271032,198.151946461083,302.289969520069,51,12,25.4309215230061,156,105,31.2214625859633,14.1037107254594,17.2037814238418,109.063170983216,108.853442023722,102.79040728732,83.8514716264158,0,1,0,70.7590836420258,3.28399292218669,109.86569057747,0.506467460896384,0.531713448227921,1.38874212853599
83,98.8118506555843,191.684610388516,297.734452994657,47,14,39.0194282217856,145,110,36.5830773091875,15.3683521708555,19.6809467571733,84.5174869954426,101.033186655864,92.6356265337214,89.4591995102482,0,1,0,12.3260438148631,81.8451649149973,43.0454203069997,0.388322096115974,0.49086692773612,-0.66710586464558
98,94.3687635908183,186.041537796143,287.291762145894,55,23,34.5496941683193,151,101,36.0101066692732,18.6638915997871,24.1722104910746,114.882079021594,98.5465277383265,93.2447656546585,100.013223043845,0,0,0,58.133987568081,93.3981347906615,109.689453492362,0.534279697125649,0.489276263538854,0.897850106381157
98,88.2773444125329,186.839830729311,278.196275879379,58,20,32.5394198280879,154,110,88.9633026928641,10.7348029700109,28.6650745036587,107.624278010934,99.3484254401082,87.4210157690761,96.2674045843581,1,0,0,129.500170138882,297.957988291112,341.694409101625,0.43230478521068,0.479595084381706,0.904402940638654
95,91.198190902578,189.772246005528,298.061716248197,57,19,43.346962584379,153,107,17.7807273436338,12.5920390222599,17.7325606066781,97.2150055877029,101.185384404641,86.1402285555778,93.8614228478331,1,0,0,87.1621004263771,23.4349396861137,38.3992230157994,0.362785402420873,0.558859409824502,0.48334387266377
86,118.232619624529,217.075316612575,324.143077865565,54,11,47.3871508921052,147,99,52.5623051822186,46.3054962122102,51.293680868249,93.4746823129566,98.3625511839679,91.1376988649912,91.7228822847081,0,1,0,25.3829919267446,12.5856496318543,150.2118132258,0.687747703631081,0.469001364946804,0.141047390875241
86,88.2659868984035,189.161297994118,284.337013809793,44,17,24.0971193867959,157,100,34.5651669357903,8.34108980631559,17.71360018561,107.003771396269,82.6115445669972,98.4005173740174,96.129771658621,0,0,0,42.7399806707989,73.4401872659301,124.391819734235,0.531732252882585,0.519343408317913,2.87687407401476
97,101.093903001403,183.077458745927,284.589667531844,53,24,46.1386575281985,142,100,89.2141528753564,36.705635145969,37.5923948159611,89.8023173032232,98.2767090328896,100.255397121105,97.8790090376952,1,1,1,22.6151981668264,165.970511386431,16.2702972925428,0.489756349736355,0.534326693159883,1.23422435281221
89,98.6880998969794,184.634684706726,291.752466273971,58,11,31.4846129339091,161,114,77.677631303668,59.9965000373032,72.0190357069199,94.7326435909621,119.833193331007,99.9035695947936,108.630154232771,0,0,0,1.02845671351611,39.5880790490623,145.610619713773,0.575380561039827,0.471288736740532,0.988677586292702
91,107.556384305413,210.235863298886,324.22774884829,45,18,53.6362529980601,139,87,59.0712029393762,21.7937155537269,29.1686281998942,92.2847723135819,92.4050356887644,112.636649947743,95.8660625162945,1,1,1,137.665277247535,29.950959728803,26.9425857720238,0.677586893675928,0.493629040579304,0.472824769010473
87,109.335228846528,211.215075772743,290.326779511904,49,25,24.2037680817286,152,103,52.4687004461884,0.0509521382717588,25.6374253529335,97.2866089778895,97.1873359791096,106.870495968602,103.508434914256,1,0,0,29.0377074222716,37.3687615212468,108.285466348597,0.442287382197058,0.533653480656889,1.72790454427712
94,103.338928480106,193.78700744946,299.678953760781,53,24,35.029882681897,157,110,96.8236527312547,72.8016680388712,79.2755147546085,101.684105595026,94.9739043102964,85.9221738035833,82.7410817661756,1,1,0,15.9619051264599,84.1582664804182,1.89575786325353,0.575309060247953,0.491372350405333,3.24487089796876
84,105.866242747219,199.173598550238,303.572736471023,45,28,32.0060669147812,145,86,48.6290219961666,10.566580978414,29.0011988441864,118.284212956655,90.7336698963847,93.2096478567708,94.4886066835386,0,0,0,18.8997274730355,94.1577628217943,271.116486681972,0.388529281971954,0.548551768128262,0.898600772915277
87,100.212711119757,197.971155437115,307.686792250868,40,17,46.502487389238,146,102,43.1856757961214,4.86378404470774,31.124354928,108.2699173794,113.418143782458,100.267487504007,110.535414146625,0,1,0,16.2911736872047,40.1422225870522,122.886926785257,0.66640954939758,0.481173000697393,-0.108226580205808
104,97.7014565642461,205.114862848163,304.776280674193,58,20,42.6741054130678,161,110,41.00368155865,7.68421388818222,32.8068205375768,97.3137147451209,110.359133908237,88.5835968796167,109.910140915422,1,1,0,65.167617376656,166.700021389385,249.037406029098,0.594812219072587,0.505037315132125,0.605156936241396
100,122.111162550341,207.516989988568,307.979806754213,52,18,37.0592490832614,144,103,89.0341875050217,43.9854244892066,71.824896841669,100.505901517921,114.159378314643,102.731632847382,119.924265957639,1,1,1,41.0810208392745,206.582543810659,179.920112083276,0.49328454737856,0.494685698682953,0.719581666841386
87,114.75024020248,210.292353258536,320.178470329218,52,19,34.0569533640144,143,95,50.5631842906587,19.3343157663128,24.605397454394,107.038230892377,88.3941825578297,94.1494873264018,108.656774880281,1,0,0,6.47874297574162,28.7533725114835,222.065605708569,0.510847059371211,0.529175934645584,1.36031392455382
112,90.1858103770274,191.24015898467,298.929327827091,63,25,69.7343267173785,171,112,33.0919259996153,11.8205553290369,23.9457320734509,114.559888649283,91.6152835724048,101.313643580268,77.7992280804771,0,0,0,29.6796761685982,44.894088717791,9.67278069397028,0.500758573908903,0.452974241811674,1.90860817757666
93,91.7817035652291,191.301410237687,299.170002762786,67,23,37.0727530315503,141,81,56.3049148651771,41.2613998054831,50.8947931089729,98.0859703543526,110.789625165388,102.51216996322,95.5101540589401,0,0,0,102.374126478554,92.8196341920409,340.314425543736,0.57365684915317,0.542366069110937,0.561604953129364
88,90.129153279663,185.627145514353,291.68117519443,49,21,41.3993638366829,147,106,41.4975175191648,22.8298431191644,36.6268784802174,88.9095747789838,89.1391621093203,88.2345984611143,102.945861669103,0,1,0,47.1589874920851,85.7417146350267,199.324052690503,0.339336867225087,0.505049493373959,0.913473146841185
88,86.4687541719897,184.61320869773,294.270647346253,53,24,52.151874659728,132,83,73.9703131420538,25.1345316579805,55.9951867923995,89.6907553275655,93.7810586785156,113.200643517951,92.1566393990316,1,1,0,51.0106907205141,30.7869133379184,157.98625604964,0.429165010496226,0.526753464988878,-0.623218893626936
95,100.616647658885,193.545641720518,291.085959950514,57,24,45.8732714718197,146,90,92.3609971231781,55.1543865117015,75.2481181760613,104.080246355602,108.471024214996,95.8722362799132,91.4517375350146,1,1,1,19.7537985630333,33.3000507825954,166.285202216126,0.491111044917418,0.501932546958106,1.87308194318556
94,105.68236725715,201.958659618272,296.304742668721,47,13,37.7792335850362,151,90,88.4831374278292,12.2287258906243,46.6928674930586,107.139433729603,105.542298261772,100.106877467366,117.901893736975,1,1,1,94.848823734715,41.1506553938065,33.8924305374897,0.413522605003409,0.545406038640199,1.28914503281547
81,98.4543882807909,200.095991811692,310.245042827125,43,17,23.2692262018915,146,101,36.0976303345524,6.83983896078997,8.6603054905088,103.307006063485,111.131723417582,100.558328774006,114.708779924168,0,1,0,31.6749407211319,132.907725313754,74.1921398128743,0.255039171149728,0.516169637551903,0.291012789200996
99,110.517389682307,221.147326765219,324.181237979252,41,18,39.7274060202254,160,115,75.987028486561,26.485625809336,28.7046831373336,111.509780136165,109.677193903352,94.5705935006638,87.2754819847266,0,1,0,37.9428674445903,191.296117313624,554.485666057381,0.595517340524071,0.442620667773715,1.95785613731557
106,103.316516440836,202.94978431457,305.378363788596,50,24,63.5584589620035,165,122,46.6661671060137,41.7743028652232,43.469813193344,102.612880954853,102.199193891715,106.454157699993,100.931763394429,0,1,0,84.2902604448509,76.6276578537366,184.953164375939,0.595885164192381,0.460410859694648,2.20814956569822
85,108.40949352739,206.064073743534,293.388964067203,57,23,15.750447189441,162,96,88.7665296788327,58.585677814479,67.4130349896351,98.6415814385502,85.9484642605707,100.725071594127,86.2771177846449,0,1,0,21.8719023279846,20.4324355902553,26.1881897827672,0.420007431607532,0.519202043573357,1.02611453602573
84,98.3055914596548,197.664900528678,301.188949167382,47,19,31.1851371824963,159,119,22.5010232930072,18.9936983340007,21.4021104606369,104.893026874731,99.9800882029171,99.9803215349841,117.759950341313,0,1,0,5.12759044615039,13.8183123493391,82.1484267317947,0.531513162354899,0.487189618552403,1.92878900180233
85,84.0751507421697,181.81146338005,276.495335559069,39,27,40.2438866085192,145,111,67.629460808821,31.5655744717209,53.3555305898939,86.3098109813678,108.373164771105,95.8028833045733,116.117600753881,1,1,1,112.997114186393,48.1764967870213,117.640821703191,0.511731443939682,0.495580343932869,0.578861571865101
106,86.0051689781006,189.835311817213,279.842751574678,56,21,32.5904591823108,162,103,86.7464488954283,68.747182358206,85.509165697507,109.94067347792,101.53556732535,103.808612473033,110.085388574775,1,0,0,29.7488176263869,525.300117507285,184.177999372867,0.394477009198078,0.502204972459741,1.57652653878258
84,99.5715283148086,202.247377363581,289.615238540002,38,24,19.3534317158076,144,101,41.4445305638947,3.09778400516459,38.7239804235069,80.9579166214315,87.9822796034729,96.3424087918565,112.565816135947,0,1,0,149.664078547547,45.4342478126884,57.934739223285,0.50248634541402,0.488445891464139,-0.812697440739703
78,90.0462357001904,177.321781311402,263.8185567852,58,26,35.1713622232148,152,105,21.1177958664484,7.66647086197001,11.7346024893207,76.7563139275728,96.5934829391359,99.7431651981129,108.177108168651,1,1,0,3.71268084589785,75.9299667333943,108.510349141373,0.529884088131372,0.454364021191201,0.225906641254775
93,85.4836793567369,181.981626570857,282.050693144187,40,14,4.73526630716656,160,105,81.3646170846187,21.6128487608844,60.4776622939951,108.843658184564,88.5110688748344,99.5863542350998,102.598411649472,1,1,1,32.897264091298,220.293121801913,31.1735357750976,0.46308857523213,0.499809222310657,-0.271589272946211
90,94.5766302561866,199.985187628397,277.868420087802,58,16,32.1845838769192,154,92,80.4125029151328,55.4535274265442,75.5377567687504,104.616175173738,94.9880913620614,96.5162382524048,92.9317606069422,1,0,0,20.2438445063308,75.5545575503956,104.563481126861,0.580736994858797,0.469079119996925,0.917248635224241
96,90.665669898425,202.290980016978,291.451508419852,51,25,31.6613898599408,147,108,11.3705758028664,3.89791353828244,4.84774402698754,96.9180018706083,100.474906627588,86.8676039958849,98.2595198257518,0,1,0,26.1551876552403,218.021496128477,141.079840803008,0.458062103541245,0.525654741633978,1.13075244567163
105,102.36560150371,223.992018940738,305.223557867313,60,15,47.7100719331,164,108,20.1790911913849,14.3308114827046,19.5751117255181,94.4182737094706,100.375883044514,99.8509632851116,111.007515039861,0,1,0,8.3023838698864,108.970827987754,44.0266491706427,0.428007997124887,0.483827474531419,2.06922612003941
96,102.020725687559,188.304678001678,278.476857307769,53,16,67.6792277435427,154,105,67.2096246480942,23.3798573716795,29.4406704230215,98.0983285860529,98.4397032287165,105.031882944883,102.193694692486,0,1,0,17.8154816153218,72.9743208664852,130.285215099586,0.368443290127072,0.531731962670367,1.2363642544972
86,100.253998374601,198.165178798616,283.554466836705,43,23,27.5956730892917,131,99,70.308470367454,35.6823033060381,69.9788886150187,101.621301581917,93.7954221853686,87.9577944389421,110.105057369621,1,1,0,13.7204277096316,45.8241666923385,66.609592376744,0.409877214328941,0.535037232252791,0.191383259050746
110,82.5968374999457,168.339945372974,274.163782526311,49,20,25.7666305431372,150,103,70.360347579699,39.5914963052906,49.1222476741032,104.677549159881,86.4176282776324,96.856227079526,99.3542743822084,1,1,1,9.20244404114783,659.275709621991,35.3679770669873,0.422378385814498,0.427758780264859,0.72680771867877
84,99.2821333956734,203.247291507501,303.815039617178,54,20,31.7226738476224,140,87,56.3995671086013,20.1980225781222,20.9651567725639,93.5492710028314,94.0924650692139,93.9902346245243,97.6891534441415,1,0,0,106.670302984523,14.1957789408394,58.2658176230916,0.377603617423283,0.531238925156965,0.639324784574659
98,101.699896854086,205.73619492628,320.73960789843,48,25,35.0152710191253,157,97,84.0489569469355,1.48735297838185,18.268775475349,111.977186036504,113.937687889913,86.709321152941,97.2543710469285,0,0,0,16.0528748761863,174.999456889851,203.118371375997,0.403184663347387,0.46602361604933,0.138190793020614
86,86.9748747056529,176.345394767151,292.924183798719,65,16,38.3649968260393,144,103,87.9004707070999,37.4121224439984,41.4261982097901,88.9542080136699,98.6439480033757,96.0654286992603,114.522958692821,1,1,0,6.04109482374042,91.3868112191729,66.9823504716704,0.394605247128309,0.468047762143491,1.06975243607616
81,92.2834837756551,181.071768903811,296.175679974802,42,17,32.2379486350104,136,88,13.1089252303354,6.87956066778063,9.02383197093987,107.686431968514,118.264585741967,107.740235942348,97.2138618904908,0,1,0,38.5015874614424,26.7618517802701,20.8211570776438,0.325485401000019,0.53905686892087,1.88934459293749
84,114.00818924486,212.09491579898,304.989190313533,41,21,31.4952343780083,138,85,32.2080518375151,30.1879637021902,32.2022914109777,94.4074799728525,107.126849607978,114.72923401289,95.1027679289361,1,1,0,125.766211462425,21.1492606951459,74.0260589947566,0.488341295144596,0.544936766934267,0.571398366889939
88,91.8027264980119,191.056299026871,285.891572471866,38,17,50.1247961466104,144,89,33.8838135730475,7.54752229290078,24.342284373687,98.3199151722018,87.7951888611347,105.231114434313,118.0495949736,0,1,0,47.5556379628784,17.6616802119536,179.878346522347,0.450712271769335,0.495221739434719,-0.15080391106038
103,104.432149038675,197.729061655993,307.017006457599,52,19,36.7264665064775,142,95,95.5875911563635,42.1991273525136,87.7639421067774,93.5957257566579,93.3801316716829,93.9530423832577,89.9087694977233,0,1,0,283.707223800798,35.4865766957967,72.8948554210361,0.481307256271251,0.481802077492973,0.625883144117167
95,104.728115931592,196.506745382835,300.295308949707,49,14,45.8933974485245,153,104,17.7271582442336,7.40145199059448,12.4709830273346,108.469737276513,96.59409978656,95.6234810260058,97.018487266497,1,1,0,79.4035364757332,217.197539626297,489.521471670406,0.335062435417064,0.493113221323549,1.27251928552806
95,109.699499263019,209.540495940009,305.298025811667,59,19,46.959062201505,152,98,61.7103331000544,58.5881627827143,58.9692561447792,93.9750568510306,94.3801881526437,105.237004505978,72.9490537549813,0,1,0,25.5465313326567,37.3021538262636,251.342527751854,0.682709364896905,0.526791632265405,1.87010610051208
79,98.4122902314728,213.443157287546,306.381076956142,51,21,11.8887461897344,149,91,39.3102995748632,6.54469000549588,23.1196128770794,93.7852543460961,97.6753819976465,100.544104362497,80.919603462137,1,0,0,25.5475430050865,14.2761633582957,184.351891882373,0.412886469133543,0.497145551838522,2.40833614828389
93,74.7020330412173,150.155272893853,248.753335790974,53,18,22.072694821176,155,108,21.1228250921704,9.79759349772303,18.4041456177575,88.7339122728251,71.5573497162809,92.9196453609358,82.4091668438915,0,1,0,17.2147655626759,166.537169337298,7.44594960734638,0.360242928982633,0.514443188831005,3.1053806379338
98,86.5032313796348,189.000664613085,296.031410168076,49,13,26.2665810148584,146,94,62.4940417800099,59.5425774593064,60.7412202570791,121.08729483218,104.46221182524,92.3356315881322,92.7121723693459,1,1,0,4.62935394607484,56.9817674582404,136.59052121696,0.574610105606945,0.498033591022379,0.537424507170591
104,95.6152817764877,186.234188833439,300.366206742091,48,25,35.3722291970894,132,93,93.0743764387444,50.3133875364523,83.7589921819262,93.6529978171717,105.871540138389,104.565872716658,98.805023822255,0,1,0,15.6528783962131,362.51044083756,81.5709578184738,0.353721593030408,0.48049401978657,1.07058293938981
107,105.275983891388,220.674245288536,330.151538994853,52,27,42.554477272849,155,95,88.7249822821468,70.590912892028,80.6652860079249,88.5665214843549,100.819263764102,92.1491153218526,81.3838200213285,0,0,0,32.3063277173787,120.941600348896,141.828611518347,0.413760866805274,0.463754825652298,4.28119040278402
95,105.18333469477,201.123646293719,309.201847545474,47,26,26.3297001021756,141,102,97.0107711339369,73.5141291837357,92.0123174872588,93.9014555564107,112.27203159295,121.413165240193,100.662278155891,1,0,0,24.7914867782849,13.9575851826916,0.849630951218341,0.264717581890205,0.522927798878566,2.09888539068134
101,108.371973353686,208.114135226979,320.451164048328,56,16,43.236128916632,157,101,22.2122952481732,5.40548323984034,5.46561631887452,85.0459766769986,79.1766005588263,92.4490221036762,91.9351605795028,0,1,0,158.329112465667,238.759230933115,2.36504714277645,0.740828632598375,0.470359201709007,-1.68061856755243
86,95.3917233538522,185.811232802926,271.996596269547,50,22,24.3206310323538,138,94,44.2366280267015,31.5160886882658,41.4634370477925,91.9408785017127,120.319590262693,87.480059086117,115.811866040594,0,1,0,55.872605878622,180.818745161338,921.055092111852,0.585754108520071,0.507816955708107,1.22699463853926
91,98.4500921155994,209.510403739971,291.259622566387,51,27,46.6986037601132,146,106,35.84003722528,30.3616816659308,31.7980586612385,100.676261761192,102.969623298944,86.4368199353011,95.6682896052514,0,1,0,3.29197940882295,163.956676802098,317.153871265668,0.602765449291716,0.502907686467733,1.52705770425093
94,92.0562134436311,177.139916828785,269.500870542856,66,18,37.0207261192173,160,101,64.0602889214642,8.84240273612649,37.8605539893405,97.8833488723044,86.4238676081357,92.1552358374881,99.9428761907843,0,0,0,60.7529331989424,160.09288644083,65.9869934478137,0.588940569700215,0.449487433764706,1.06246797869362
82,90.8276343282627,185.757289705735,281.817336181455,52,15,32.5117261503895,154,101,12.8661773516797,7.4867804623727,8.89577054706886,101.704069389693,95.9713716000454,109.600268196432,98.8599171646827,0,1,0,22.9655977105722,13.4515296345183,62.7063807329322,0.368379260279318,0.533169598538163,2.80350857888716
104,102.063317074376,199.069557399209,303.441908760203,49,14,24.9695740717677,156,106,94.4205477647483,7.02143309312732,22.5512564926876,103.325799021737,104.35076899575,94.1502271269947,91.6682737451347,1,0,0,0.626137619838119,332.061732780148,7.11277576889415,0.563434797983159,0.588254968057158,0.047120481283528
81,110.629617122977,206.024389432665,308.206051201702,46,20,17.0854939951482,134,81,71.8211038596928,67.8460542494823,71.7554282544638,112.723948404616,80.0422467097241,91.4285589313387,107.487460592885,1,1,1,36.9269470900744,37.1910224079868,20.6862344932301,0.537540472103735,0.514393318879304,0.949813230115454
79,87.7377240306578,165.284464830014,265.30054384238,49,9,21.7927499887636,169,108,62.1339822304435,44.854204459922,50.4345201920725,112.317564823575,89.2794060242904,101.027186575952,99.7733473594714,0,1,0,1.28453145734966,152.809809455454,221.766054382551,0.486670503293899,0.516457761744944,-0.793749597239586
91,112.633804367752,212.982979465807,286.619976527178,53,16,30.880158030674,153,100,46.5351730049588,13.7133838296378,32.7193132463487,98.8901170030859,107.504253904222,102.054597204152,90.9912274237139,1,1,0,55.8752664809531,13.1137255705613,317.843455693816,0.331301378426304,0.460670961352443,0.622320244659052
83,94.3453621851538,184.482632143389,286.212260234343,44,25,27.9811860866229,146,95,82.3723725485615,1.15432071262588,10.1081919870002,99.6692395511214,89.9934082297895,108.958444030911,103.813116219185,1,1,0,30.9279114706442,30.593886078513,19.6817619480244,0.530236880474595,0.544671801287868,0.904150087152868
80,93.492182596312,187.862515106848,279.457869844541,52,23,51.0054427038659,156,103,36.6694437689148,9.55472955663582,17.1289517826174,99.4110492414497,104.627342385388,105.182973163761,90.7628307194598,0,1,0,19.8686111951247,18.372471304895,52.1127866273073,0.610673348345005,0.48588342482086,1.70767642711737
99,92.2413658716892,204.481180445048,298.017034688432,50,25,41.6219539767365,153,115,66.4814250380732,31.5214869594794,41.2417642027324,107.312516607033,114.617823923203,110.309554954002,90.0629287784083,0,0,0,29.559219465591,80.1309138364609,276.923586056708,0.359342998960663,0.507943633321203,0.116252199652867
